img,title,console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update
/games/boxart/full_3909521AmericaFrontccc.jpg,Cooking Mama 3: Shop & Chop,DS,Simulation,505 Games,Cooking Mama Ltd.,,1.69,0.79,0.08,0.66,0.17,2009-10-20,
/games/boxart/full_6367235JapanFrontccc.jpg,Tomodachi Collection: New Life,3DS,Simulation,Nintendo,Nintendo,,1.69,,1.69,,,2013-04-13,2018-01-06
/games/boxart/full_6705325AmericaFrontccc.jpg,SOCOM 3: U.S. Navy SEALs,PS2,Shooter,Sony Computer Entertainment,Zipper Interactive,,1.69,1.22,0.04,0.34,0.1,2005-10-11,
/games/boxart/1789636ccc.jpg,Harry Potter and the Sorcerer's Stone,GBA,Action,Electronic Arts,Griptonite Games,6.6,1.69,0.87,0.08,0.66,0.08,2001-11-15,
/games/boxart/full_2766438AmericaFrontccc.jpg,LEGO Batman 2: DC Super Heroes,X360,Action-Adventure,Warner Bros. Interactive Entertainment,Traveller's Tales,,1.69,0.9,,0.64,0.15,2012-06-26,2018-03-15
/games/boxart/full_7054702AmericaFrontccc.jpg,Saints Row IV,X360,Action,Deep Silver,Volition Inc.,,1.69,1.01,0.01,0.51,0.15,2013-08-20,2018-04-02
/games/boxart/full_5296193AmericaFrontccc.jpg,Jampack Winter '99,PS,Misc,Sony Computer Entertainment,Sony Computer Entertainment America,,1.69,0.94,,0.64,0.11,1999-10-01,
/games/boxart/full_9058013AmericaFrontccc.jpg,WCW vs. nWo: World Tour,N64,Fighting,THQ,Aki Corp.,,1.69,1.37,0.03,0.28,0.02,1997-11-16,
/games/boxart/8634108ccc.jpg,Dragon Ball Z: The Legacy of Goku,GBA,Role-Playing,Infogrames,Webfoot Technologies,6.5,1.69,1.52,,0.12,0.05,2002-05-14,
/games/boxart/full_7972482AmericaFrontccc.jpg,Need for Speed: Undercover,X360,Racing,Electronic Arts,EA Vancouver,6.3,1.69,0.8,0.01,0.7,0.18,2008-11-17,
/games/boxart/9583791ccc.jpg,Star Wars Battlefront: Renegade Squadron,PSP,Shooter,LucasArts,Rebellion Developments,7.5,1.68,0.9,,0.47,0.32,2007-10-09,
/games/boxart/3855026ccc.jpg,Time Crisis,PS,Shooter,Namco,Namco,8.5,1.68,0.38,0.33,0.87,0.1,1997-10-31,
/games/boxart/7141460ccc.jpg,World Championship Poker: Featuring Howard Lederer - All In,PS2,Misc,Crave Entertainment,Point of View,,1.68,0.82,,0.64,0.22,2006-08-29,
/games/boxart/full_7672549AmericaFrontccc.jpg,Far Cry 4,XOne,Shooter,Ubisoft,Ubisoft Montreal,8.5,1.68,0.85,0.02,0.68,0.14,2014-11-18,2018-01-23
/games/boxart/full_the-sims-superstar_773AmericaFront.jpg,The Sims: Superstar,PC,Simulation,Electronic Arts,Maxis,,1.68,1.67,,0.0,,2003-05-12,
/games/boxart/full_5633056AmericaFrontccc.jpg,Saints Row 2,PS3,Action,THQ,Volition Inc.,7.9,1.68,0.88,0.02,0.54,0.24,2008-10-14,2018-04-02
/games/boxart/full_3173221AmericaFrontccc.jpg,Dragon Age: Origins,PS3,Role-Playing,Electronic Arts,BioWare Edmonton,8.7,1.67,0.96,0.08,0.42,0.21,2009-11-03,
/games/boxart/9306847ccc.jpg,SpongeBob SquarePants: Battle for Bikini Bottom,PS2,Platform,THQ,Heavy Iron Studios,5.8,1.67,1.08,,0.45,0.14,2003-10-31,
/games/boxart/4265007ccc.jpg,NCAA Football 2004,PS2,Sports,Electronic Arts,EA Tiburon,8.1,1.67,1.35,,0.09,0.23,2003-07-16,
/games/boxart/full_5864962AmericaFrontccc.jpg,Tony Hawk's Pro Skater 3,PS,Sports,Activision,Neversoft,,1.67,1.09,0.02,0.49,0.07,2001-10-28,
/games/boxart/5096819ccc.jpg,Star Wars Battlefront II,XB,Shooter,LucasArts,Pandemic Studios,,1.67,1.22,,0.39,0.06,2005-11-01,
/games/boxart/full_1764308AmericaFrontccc.jpg,PGR: Project Gotham Racing 2,XB,Racing,Microsoft Game Studios,Bizarre Creations,8.9,1.67,0.97,0.04,0.59,0.07,2003-11-17,
/games/boxart/48287ccc.jpg,"Monsters, Inc.",GBA,Adventure,THQ,Artificial Mind and Movement,,1.67,0.59,0.03,0.95,0.1,2001-10-25,
/games/boxart/5168586ccc.jpg,Spy Hunter,PS2,Racing,Midway Games,Paradigm Entertainment,,1.67,1.13,,0.32,0.22,2001-09-24,
/games/boxart/full_5573542AmericaFrontccc.jpg,Destiny,PS3,Shooter,Activision,Bungie,,1.67,0.69,0.13,0.59,0.26,2014-09-09,2018-04-22
/games/boxart/6768791ccc.jpg,SSX 3,PS2,Sports,EA Sports BIG,EA Canada,,1.67,0.93,,0.52,0.22,2003-10-20,
/games/boxart/6477183ccc.jpg,Madden NFL 2001,PS,Sports,EA Sports,EA Sports,,1.67,1.58,,0.05,0.04,2000-08-22,
/games/boxart/8971816ccc.jpg,Fight Night Round 3,PS3,Fighting,EA Sports,EA Chicago,,1.67,0.81,0.01,0.58,0.26,2006-12-05,
/games/boxart/full_4934074AmericaFrontccc.jpg,Disney Infinity,Wii,Misc,Disney Interactive Studios,Unknown,,1.66,1.06,,0.44,0.16,2013-08-18,
/games/boxart/full_6431264AmericaFrontccc.jpg,Shaun White Snowboarding: Road Trip,Wii,Sports,Ubisoft,Ubisoft Montreal,7.8,1.66,0.93,,0.56,0.16,2008-11-16,
/games/boxart/6878938ccc.jpg,SSX,PS2,Sports,EA Sports BIG,EA Canada,,1.66,0.78,0.06,0.61,0.2,2000-10-30,
/games/boxart/full_5342571PALFrontccc.jpg,NBA 2K15,X360,Sports,2K Sports,Visual Concepts,,1.66,1.37,,0.11,0.17,2014-10-07,2018-01-04
/games/boxart/full_6585382AmericaFrontccc.jpg,NBA Ballers,PS2,Sports,Midway Games,Midway,,1.66,0.81,,0.63,0.21,2004-04-05,
/games/boxart/8139004ccc.jpg,NBA Live 2003,PS2,Sports,EA Sports,EA Canada,,1.66,1.25,0.03,0.15,0.22,2002-10-08,
/games/boxart/2714961ccc.jpg,Need for Speed Carbon,X360,Racing,Electronic Arts,EA Black Box,7.9,1.65,0.76,0.02,0.69,0.18,2006-10-31,
/games/boxart/full_5291444AmericaFrontccc.jpg,MySims,Wii,Simulation,Electronic Arts,EA Redwood Shores,7.1,1.65,0.9,0.04,0.54,0.17,2007-09-18,
/games/boxart/full_17001AmericaFrontccc.jpg,Star Wars The Clone Wars: Lightsaber Duels,Wii,Action,LucasArts,Krome Studios,,1.65,1.21,,0.3,0.14,2008-11-11,
/games/boxart/7869614ccc.jpg,Ms. Pac-Man,2600,Puzzle,Atari,General Entertainment,,1.65,1.54,,0.1,0.02,1982-01-01,
/games/boxart/3553173ccc.jpg,Prince of Persia: Warrior Within,PS2,Adventure,Ubisoft,Ubisoft Montreal,,1.64,0.54,,0.88,0.22,2004-11-30,
/games/boxart/full_8163377AmericaFrontccc.jpg,NBA Live 06 (All region sales),PS2,Sports,EA Sports,EA Canada,,1.64,1.44,,0.15,0.05,2005-09-26,
/games/boxart/full_7106511AmericaFrontccc.jpg,Watch Dogs,XOne,Action-Adventure,Ubisoft,Ubisoft Montreal,,1.64,0.91,,0.59,0.15,2014-05-27,2018-03-15
/games/boxart/5246084ccc.jpg,Tiger Woods PGA Tour 2003,PS2,Sports,EA Sports,EA Redwood Shores,,1.64,0.8,,0.63,0.21,2002-10-27,
/games/boxart/4395235ccc.jpg,Tom Clancy's Rainbow Six,PS,Shooter,Red Storm Entertainment,Rebellion Developments,,1.64,0.93,,0.63,0.08,1999-11-23,
/games/boxart/full_7449241AmericaFrontccc.jpg,Army of Two,X360,Shooter,Electronic Arts,EA Montreal,6.7,1.64,1.09,0.02,0.37,0.16,2008-03-07,2018-02-03
/games/boxart/full_4399977AmericaFrontccc.jpg,Persona 5,PS4,Role-Playing,Atlus,Atlus,,1.64,0.62,0.48,0.34,0.2,2017-04-04,2017-12-31
/games/boxart/7222772ccc.jpg,Dig Dug,2600,Puzzle,Atari,Atari,,1.64,1.52,,0.1,0.02,1983-01-01,
/games/boxart/full_9304591AmericaFrontccc.jpg,Tiger Woods PGA Tour 2004,PS2,Sports,EA Sports,EA Redwood Shores,,1.63,1.18,,0.34,0.1,2003-09-22,
/games/boxart/full_2046408AmericaFrontccc.jpg,Ape Escape,PS,Platform,Sony Computer Entertainment,SCE Japan Studio,9.3,1.63,0.71,0.32,0.48,0.11,1999-05-31,2018-09-16
/games/boxart/7962445ccc.jpg,ESPN NFL 2K5,XB,Sports,Sega,Visual Concepts,,1.63,1.54,,0.02,0.07,2004-07-20,
/games/boxart/full_6497876AmericaFrontccc.jpg,Max Payne 3,X360,Shooter,Rockstar Games,Rockstar Vancouver,,1.63,0.86,0.01,0.62,0.13,2012-05-15,2018-02-08
/games/boxart/full_uncharted-golden-abyss_991AmericaFront.jpg,Uncharted: Golden Abyss,PSV,Action,Sony Computer Entertainment,SCEA Bend Studio / Naughty Dog,7.9,1.62,0.53,0.13,0.71,0.25,2012-02-15,
/games/boxart/full_8089384AmericaFrontccc.png,The Order: 1886,PS4,Shooter,Sony Computer Entertainment,Ready at Dawn,6.2,1.62,0.44,0.07,0.86,0.25,2015-02-20,2018-01-02
/games/boxart/full_6331276AmericaFrontccc.jpg,NCAA Football 2005,PS2,Sports,EA Sports,EA Tiburon,,1.62,1.32,,0.09,0.22,2004-07-15,
/games/boxart/6574396ccc.jpg,Sled Storm,PS,Racing,Electronic Arts,EA Canada,,1.62,0.9,,0.61,0.11,1999-08-10,
/games/boxart/full_call-of-duty-black-ops_6AmericaFront.jpg,Call of Duty: Black Ops,PC,Shooter,Activision,Treyarch,8.5,1.62,0.58,,0.82,0.23,2010-11-09,
/games/boxart/863489ccc.jpg,Tony Hawk's American Wasteland (Old all region sales),PS2,Sports,Activision,Neversoft Entertainment,,1.62,0.8,0.01,0.63,0.19,2005-10-18,
/games/boxart/2647132ccc.gif,Rock Band,PS3,Misc,MTV Games,Harmonix Music Systems,9.1,1.62,0.99,,0.41,0.22,2007-11-20,
/games/boxart/full_kinectimals_492AmericaFront.jpg,Kinectimals,X360,Simulation,Microsoft Game Studios,Frontier Studio,7.5,1.62,1.02,0.0,0.46,0.14,2010-11-04,
/games/boxart/full_1337330PALFrontccc.jpg,Buzz! The Music Quiz,PS2,Misc,Sony Computer Entertainment,Relentless Software,,1.61,,,1.18,0.43,2005-10-21,
/games/boxart/618553ccc.jpg,NFL Street 2,PS2,Sports,EA Sports BIG,EA Tiburon,,1.61,0.79,,0.62,0.21,2004-12-22,
/games/boxart/8685553ccc.jpg,SpongeBob's Atlantis SquarePantis,DS,Adventure,THQ,Altron,,1.61,1.49,,0.0,0.11,2007-10-23,
/games/boxart/full_8562505AmericaFrontccc.jpg,Tom Clancy's Ghost Recon Wildlands,XOne,Shooter,Ubisoft,Ubisoft Paris,7.7,1.61,0.98,,0.48,0.15,2017-03-07,2018-04-01
/games/boxart/full_279517AmericaFrontccc.jpeg,Wolfenstein: The New Order,PS4,Shooter,Bethesda Softworks,MachineGames,,1.61,0.48,0.03,0.84,0.25,2014-05-20,2019-03-25
/games/boxart/full_6173769AmericaFrontccc.jpg,Midnight Club 3: DUB Edition (America/Others Sales),PS2,Racing,Rockstar Games,Rockstar San Diego,,1.6,1.3,,0.23,0.07,2005-04-11,
/games/boxart/full_9753990AmericaFrontccc.jpeg,Madden NFL 15,XOne,Sports,EA Sports,EA Tiburon,,1.6,1.34,,0.1,0.17,2014-08-26,2018-01-04
/games/boxart/full_rage_396AmericaFront.jpg,Rage,X360,Shooter,Bethesda Softworks,id Software,7.9,1.6,0.82,0.03,0.6,0.15,2011-10-04,
/games/boxart/5200578ccc.jpg,River Raid,2600,Shooter,Activision,Activision,,1.6,1.49,,0.09,0.02,1982-01-01,
/games/boxart/full_2327598AmericaFrontccc.jpg,Just Cause 2,X360,Action,Square Enix,Avalanche Studios,8.0,1.6,0.59,0.02,0.83,0.17,2010-03-23,
/games/boxart/full_8608062AmericaFrontccc.jpg,Mario Bros.,2600,Platform,Atari,Atari,,1.59,1.48,,0.09,0.02,1983-10-01,
/games/boxart/1051204ccc.jpg,Pro Evolution Soccer 2008,PS3,Sports,Konami,Konami,7.1,1.59,0.04,0.32,1.1,0.13,2008-03-12,
/games/boxart/full_322404AmericaFrontccc.jpg,Soul Blade,PS,Fighting,Namco,Namco,8.6,1.59,0.61,0.46,0.41,0.1,1997-01-01,
/games/boxart/1642018ccc.jpg,NASCAR 2000,PS,Racing,EA Sports,Stormfront Studios,,1.59,0.88,,0.6,0.1,1999-09-30,
/games/boxart/full_lego-harry-potter-years-1-4_4AmericaFront.jpg,LEGO Harry Potter: Years 1-4,X360,Adventure,Warner Bros. Interactive,Traveller's Tales,7.9,1.59,0.95,,0.5,0.14,2010-06-29,2018-12-01
/games/boxart/full_6466178AmericaFrontccc.jpg,Far Cry 2,X360,Shooter,Ubisoft,Ubisoft Montreal,8.5,1.59,0.72,0.02,0.69,0.18,2008-10-21,
/games/boxart/full_sonic-generations_580AmericaFront.jpg,Sonic Generations,PS3,Platform,Sega,Sonic Team,7.3,1.59,0.6,0.02,0.72,0.25,2011-11-01,
/games/boxart/4839053ccc.jpg,ESPN NBA 2K5,PS2,Sports,Sega,Visual Concepts,,1.59,1.26,,0.12,0.21,2004-09-30,
/games/boxart/full_9036856AmericaFrontccc.jpg,FIFA 16,X360,Sports,EA Sports,EA Canada,9.0,1.59,0.59,,0.88,0.12,2015-09-22,2018-04-01
/games/boxart/full_7538612AmericaFrontccc.jpg,Batman: Arkham Knight,XOne,Action,Warner Bros. Interactive Entertainment,Rocksteady Studios,,1.58,0.97,,0.46,0.14,2015-06-23,2018-01-04
/games/boxart/full_146517AmericaFrontccc.jpg,Dance Dance Revolution: Hottest Party 2,Wii,Simulation,Konami,Bemani,,1.58,0.94,0.01,0.48,0.15,2008-09-12,
/games/boxart/3805646ccc.jpg,Spyro 2: Season of Flame,GBA,Platform,Vivendi Games,Digital Eclipse,,1.58,0.85,,0.65,0.08,2002-09-25,
/games/boxart/full_1673222AmericaFrontccc.jpg,Jampack Summer 2K,PS,Misc,Sony Computer Entertainment,Sony Computer Entertainment America,,1.58,0.88,,0.6,0.1,2000-05-15,
/games/boxart/full_1783749AmericaFrontccc.jpg,Devil May Cry 4,PS3,Action,Capcom,Capcom,8.2,1.58,0.58,0.34,0.45,0.2,2008-02-05,
/games/boxart/full_9047419AmericaFrontccc.jpg,High School Musical 3: Senior Year,DS,Misc,Disney Interactive Studios,Griptonite Games,,1.57,0.63,,0.76,0.18,2008-10-21,
/games/boxart/full_432468AmericaFrontccc.jpg,Moshi Monsters: Moshling Zoo,DS,Misc,Activision,Mind Candy,,1.57,0.38,,0.98,0.21,2011-11-06,
/games/boxart/full_4070908AmericaFrontccc.jpg,NCAA Football 2002,PS2,Sports,EA Sports,EA Tiburon,,1.57,0.77,,0.6,0.2,2001-07-23,
/games/boxart/full_lego-pirates-of-the-caribbean-the-video-game_531AmericaFront.jpg,LEGO Pirates of the Caribbean: The Video Game,Wii,Action,Disney Interactive Studios,Traveller's Tales,7.5,1.57,0.73,,0.69,0.15,2011-05-10,
/games/boxart/full_9385635AmericaFrontccc.jpg,Pro Evolution Soccer 2010,PS2,Sports,Konami,Konami,7.2,1.57,0.1,0.12,0.18,1.16,2009-11-10,
/games/boxart/3599571ccc.jpg,Conflict: Desert Storm,PS2,Shooter,Gotham Games,Pivotal Games,,1.57,0.98,,0.53,0.06,2002-09-30,
/games/boxart/full_6053226AmericaFrontccc.jpg,Guitar Hero: On Tour Decades,DS,Misc,Activision,Vicarious Visions,,1.57,0.84,,0.57,0.16,2008-11-16,
/games/boxart/full_6843722AmericaFrontccc.jpg,Carnival Games: Mini Golf,Wii,Sports,2K Play,Cat Daddy Games,,1.56,0.86,,0.55,0.15,2008-10-20,
/games/boxart/full_1377891AmericaFrontccc.jpg,Twisted Metal,PS,Action,Sony Computer Entertainment,SingleTrac,7.0,1.56,1.32,,0.19,0.05,1995-11-05,
/games/boxart/full_mortal-kombat_154AmericaFront.jpg,Mortal Kombat,PS3,Fighting,Warner Bros. Interactive,NetherRealm Studios,8.4,1.56,1.06,,0.31,0.19,2011-04-19,
/games/boxart/full_7969606AmericaFrontccc.jpg,Smuggler's Run,PS2,Racing,Rockstar Games,Rockstar San Diego,,1.56,0.77,,0.6,0.2,2000-10-25,
/games/boxart/full_409483AmericaFrontccc.jpg,Hannah Montana: Music Jam,DS,Action,Disney Interactive Studios,Fall Line Studio,,1.56,1.05,,0.36,0.15,2007-10-16,
/games/boxart/full_717248AmericaFrontccc.jpg,MySims Kingdom,DS,Simulation,Electronic Arts,EA Redwood Shores,,1.56,0.8,0.01,0.59,0.16,2008-10-28,
/games/boxart/full_mafia-ii_1AmericaFront.jpg,Mafia II,X360,Action,2K Games,Illusion Softworks,7.2,1.56,0.85,,0.55,0.15,2010-08-24,
/games/boxart/184023ccc.jpg,Fight Night Round 3,PS2,Fighting,EA Sports,EA Chicago,,1.56,1.07,,0.4,0.1,2006-02-20,
/games/boxart/full_3709002AmericaFrontccc.jpg,Battlefield V,XOne,Shooter,Electronic Arts,EA DICE,,1.55,1.05,,0.35,0.15,2018-11-20,2018-12-19
/games/boxart/5735485ccc.jpg,007: The World is Not Enough,N64,Shooter,Electronic Arts,Eurocom Entertainment Software,7.4,1.55,1.13,0.02,0.38,0.03,2000-10-17,
/games/boxart/full_3488745AmericaFrontccc.png,Dishonored,PS3,Shooter,Bethesda Softworks,Arkane Studios,,1.55,0.72,0.04,0.54,0.26,2013-04-16,
/games/boxart/2325924ccc.jpg,Tom Clancy's Rainbow Six 3,XB,Shooter,Ubisoft,Ubisoft Montreal / Red Storm Entertainment,,1.55,0.91,,0.57,0.07,2003-11-12,
/games/boxart/full_478982AmericaFrontccc.jpg,Guitar Hero 5,Wii,Misc,Activision,Vicarious Visions,8.9,1.55,0.92,,0.48,0.15,2009-09-01,
/games/boxart/full_1146184AmericaFrontccc.jpg,BioShock 2,PS3,Shooter,2K Games,2K Marin,8.5,1.55,0.85,0.02,0.46,0.22,2010-02-09,
/games/boxart/2147544ccc.jpg,Stuntman,PS2,Racing,Atari,Reflections Interactive,,1.55,0.76,,0.59,0.2,2002-06-23,
/games/boxart/6986704ccc.jpg,Spider-Man 2: Enter: Electro,PS,Action,Activision,Vicarious Visions,,1.55,0.57,0.02,0.87,0.09,2001-10-17,
/games/boxart/full_9784025AmericaFrontccc.jpg,Need for Speed: Most Wanted (2012),X360,Racing,Electronic Arts,Criterion Games,8.5,1.54,0.62,0.01,0.79,0.12,2012-10-30,2018-12-19
/games/boxart/2264266ccc.jpg,Die Hard Trilogy,PS,Shooter,Fox Interactive,Probe Entertainment Limited,8.5,1.54,0.85,,0.58,0.1,1996-08-31,
/games/boxart/full_3597823AmericaFrontccc.jpg,NBA 2K14,PS4,Sports,2K Sports,Visual Concepts,,1.54,0.91,0.01,0.35,0.27,2013-11-15,2018-01-05
/games/boxart/7795178ccc.jpg,Dark Cloud,PS2,Role-Playing,Sony Computer Entertainment,Level 5,8.2,1.54,0.83,0.08,0.44,0.19,2001-05-28,
/games/boxart/full_go-vacation_970AmericaFront.jpg,Go Vacation,Wii,Misc,Namco Bandai,Namco Bandai Games,7.0,1.54,0.42,0.33,0.66,0.13,2011-10-11,
/games/boxart/full_2010435AmericaFrontccc.jpg,MVP Baseball 2005,PS2,Sports,EA Sports,EA Canada,,1.54,1.26,,0.07,0.21,2005-02-22,
/games/boxart/3244473ccc.jpg,Mortal Kombat 3,SNES,Fighting,Williams Entertainment,Sculptured Software,,1.53,1.19,,0.29,0.05,1995-10-01,
/games/boxart/full_6250255AmericaFrontccc.jpg,Tiger Woods 99 PGA Tour Golf,PS,Sports,EA Sports,EA Sports,,1.53,0.85,,0.58,0.1,1998-10-31,
/games/boxart/full_9012782AmericaFrontccc.jpg,Disney Infinity,X360,Misc,Disney Interactive Studios,Unknown,,1.53,1.04,,0.35,0.15,2013-08-18,
/games/boxart/699250ccc.jpg,NFL GameDay 99,PS,Sports,989 Studios,Red Line Studios,,1.53,1.44,,0.05,0.04,1998-07-31,
/games/boxart/full_4178291PALFrontccc.jpg,Pro Evolution Soccer 2013,PS3,Sports,Konami Digital Entertainment,Konami,,1.52,0.18,0.49,0.65,0.2,2012-09-25,2018-01-12
/games/boxart/full_5049583AmericaFrontccc.jpg,MySims Kingdom,Wii,Simulation,Electronic Arts,EA Redwood Shores,,1.52,0.7,0.01,0.64,0.16,2008-10-28,
/games/boxart/9470479ccc.jpg,Super Monkey Ball 2,GC,Puzzle,Sega,Amusement Vision,,1.52,1.11,0.06,0.31,0.04,2002-08-25,
/games/boxart/full_9530951AmericaFrontccc.jpg,Knockout Kings,PS,Fighting,EA Sports,Press Start Inc.,,1.52,1.07,,0.39,0.06,1998-10-31,
/games/boxart/full_fight-night-round-4_5AmericaFront.jpg,Fight Night Round 4,PS3,Fighting,EA Sports,EA Canada,8.6,1.52,0.92,,0.4,0.2,2009-06-23,
/games/boxart/4301673ccc.gif,Sonic Rivals 2,PSP,Racing,Sega,Backbone Entertainment,6.4,1.52,0.44,,0.7,0.37,2007-11-13,
/games/boxart/5138994ccc.jpg,NASCAR 98,PS,Racing,EA Sports,Stormfront Studios,,1.52,1.43,,0.05,0.04,1997-01-01,
/games/boxart/full_9390152AmericaFrontccc.jpg,Forza Motorsport 7,XOne,Racing,Microsoft Studios,Turn 10 Studios,8.9,1.52,0.58,0.01,0.81,0.12,2017-10-03,2018-01-12
/games/boxart/5263611ccc.jpg,NASCAR 99,PS,Racing,EA Sports,Stormfront Studios,,1.52,1.45,,0.04,0.04,1998-09-30,
/games/boxart/9669562ccc.jpg,Disney Fairies: Tinker Bell,DS,Adventure,Disney Interactive Studios,Hyde,,1.52,0.85,0.01,0.51,0.15,2008-10-28,
/games/boxart/full_1086716AmericaFrontccc.jpg,Xevious,NES,Shooter,Namco,Namco,,1.52,0.18,1.27,0.06,0.01,1990-01-01,
/games/boxart/full_dead-space-2_77AmericaFront.jpg,Dead Space 2,X360,Shooter,Electronic Arts,Visceral Games,9.1,1.52,0.94,,0.44,0.13,2011-01-25,
/games/boxart/1042782ccc.jpg,The Simpsons Skateboarding,PS2,Sports,Electronic Arts,The Code Monkeys,,1.52,0.36,,0.9,0.27,2002-11-11,
/games/boxart/full_9198595AmericaFrontccc.jpg,NBA Live 2000,PS,Sports,EA Sports,NuFX,,1.52,1.43,,0.05,0.03,1999-10-31,
/games/boxart/2687535ccc.jpg,The Simpsons Game,PS2,Platform,Electronic Arts,EA Redwood Shores,,1.51,0.35,,0.03,1.13,2007-10-30,
/games/boxart/8847209ccc.jpg,The Simpsons Game,DS,Platform,Electronic Arts,Griptonite Games,,1.51,0.56,,0.78,0.17,2007-10-30,
/games/boxart/9911169ccc.jpg,Call of Duty 3,PS3,Shooter,Activision,Treyarch,7.7,1.51,0.6,0.03,0.63,0.26,2006-11-15,
/games/boxart/full_3116282AmericaFrontccc.jpg,Call of Duty: Modern Warfare: Reflex Edition,Wii,Shooter,Activision,Treyarch,7.2,1.51,0.94,,0.43,0.14,2009-11-10,
/games/boxart/full_3229235AmericaFrontccc.jpg,Madden NFL 19,XOne,Sports,EA Sports,EA Tiburon,,1.51,1.33,,0.02,0.16,2018-08-10,2018-02-27
/games/boxart/full_star-wars-the-force-unleashed-ii_2AmericaFront.jpg,Star Wars: The Force Unleashed II,PS3,Action,LucasArts,LucasArts,6.3,1.51,0.8,,0.5,0.21,2010-10-26,
/games/boxart/4178953ccc.jpg,Pac-Man World 2,PS2,Action,Namco,Namco,,1.51,1.26,,0.05,0.21,2002-02-24,
/games/boxart/2082763ccc.jpg,NBA Live 98,PS,Sports,EA Sports,EA Canada,,1.51,1.41,,0.06,0.04,1997-11-30,
/games/boxart/full_110395PALFrontccc.jpg,Call of Duty: Black Ops II,PC,Shooter,Activision,Treyarch,,1.51,0.66,,0.7,0.15,2012-11-13,2018-04-07
/games/boxart/full_869186AmericaFrontccc.jpg,Tomb Raider: Definitive Edition,PS4,Action-Adventure,Square Enix,Crystal Dynamics,,1.51,0.47,0.06,0.74,0.23,2014-01-28,2018-06-13
/games/boxart/6945135ccc.jpg,Simpsons Wrestling,PS,Fighting,Activision,Big Ape Productions,,1.51,0.23,,1.16,0.11,2001-04-12,
/games/boxart/full_4085281AmericaFrontccc.jpg,Monopoly,PS,Misc,Hasbro Interactive,Gremlin Interactive,,1.51,1.18,,0.27,0.05,1997-10-31,
/games/boxart/full_5186235JapanFrontccc.jpg,Ninja Hattori Kun: Ninja wa Shuugyou Degogiru no Maki,NES,Platform,Hudson Soft,Hudson Soft,,1.5,,1.5,,0.0,1986-03-05,
/games/boxart/601232ccc.jpg,Rock Band 2,PS3,Misc,MTV Games,Harmonix Music Systems,8.9,1.5,1.13,,0.2,0.16,2008-10-19,
/games/boxart/8977809ccc.jpg,Pac-Man World,PS,Action,Namco,Namco,,1.5,1.21,0.1,0.14,0.04,1999-09-30,
/games/boxart/full_9083733AmericaFrontccc.jpg,Tokyo Xtreme Racer Zero,PS2,Racing,Crave Entertainment,Genki,,1.5,0.66,0.15,0.52,0.17,2001-05-28,
/games/boxart/2196543ccc.jpg,Madden NFL 2001,PS2,Sports,EA Sports,EA Sports,,1.5,1.19,0.05,0.07,0.2,2000-10-23,
/games/boxart/full_football-manager-2012_589PALFront.jpg,Football Manager 2012,PC,Sports,Sega,Sega,8.5,1.5,0.02,,1.16,0.32,2011-10-21,
/games/boxart/7140334ccc.jpg,WWF No Mercy,N64,Fighting,THQ,Aki Corp.,9.1,1.5,1.2,0.02,0.27,0.02,2000-11-17,
/games/boxart/full_9185103AmericaFrontccc.jpg,SoulCalibur II,GC,Fighting,Namco,Namco,9.2,1.5,0.99,0.11,0.32,0.08,2003-08-27,
/games/boxart/2124343ccc.jpg,Red Faction II,PS2,Shooter,THQ,Volition Inc.,8.6,1.5,0.49,,0.78,0.23,2002-10-15,
/games/boxart/full_4170984AmericaFrontccc.png,Rayman Legends,PS4,Platform,Ubisoft,Ubisoft Montpellier,,1.5,0.22,,1.05,0.23,2014-02-18,2018-03-20
/games/boxart/full_4460136AmericaFrontccc.jpg,NFL Blitz,PS,Sports,Midway Games,Midway Games,9.1,1.5,1.41,,0.05,0.04,1998-09-12,
/games/boxart/full_6977688AmericaFrontccc.jpg,Metal Gear Rising: Revengeance,PS3,Action,Konami Digital Entertainment,PlatinumGames,9.0,1.5,0.47,0.44,0.41,0.18,2013-02-19,2018-01-12
/games/boxart/full_dead-rising-2_9AmericaFront.jpg,Dead Rising 2,X360,Action,Capcom,Blue Castle Games,8.2,1.49,0.75,0.09,0.53,0.13,2010-09-28,
/games/boxart/full_mafia-ii_4AmericaFront.jpg,Mafia II,PS3,Action,2K Games,Illusion Softworks,7.0,1.49,0.5,0.04,0.7,0.25,2010-08-24,
/games/boxart/full_1916775AmericaFrontccc.png,Mass Effect: Andromeda,PS4,Role-Playing,Electronic Arts,BioWare Corp.,,1.49,0.58,,0.67,0.25,2017-03-21,2018-07-03
/games/boxart/full_3518377AmericaFrontccc.jpg,Madden NFL 09,PS2,Sports,EA Sports,EA Tiburon,,1.49,1.22,,0.0,0.27,2008-08-12,
/games/boxart/full_6917012AmericaFrontccc.jpeg,Madden NFL 15,PS3,Sports,EA Sports,EA Tiburon,,1.49,1.11,,0.11,0.28,2014-08-26,2018-01-04
/games/boxart/full_3542984AmericaFrontccc.jpg,Medal of Honor: Frontline,XB,Shooter,Electronic Arts,EA Los Angeles,,1.49,1.0,,0.43,0.06,2002-11-10,
